year,month,day,hour,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,pm2.5
a0,b0,c15,d3,-16,-13.0,1035.0,NE,0.89,i0,0,271.0
a0,b0,c15,d4,-15,-12.0,1035.0,NE,1.78,i0,0,249.0
a0,b0,c15,d5,-14,-10.0,1034.0,NW,1.79,i0,0,200.0
a0,b0,c15,d6,-15,-10.0,1034.0,NW,2.68,i0,0,147.0
a0,b0,c15,d7,-15,-11.0,1034.0,NW,4.47,i0,0,114.0
a0,b0,c15,d8,-15,-11.0,1034.0,NW,6.26,i0,0,102.0
a0,b0,c15,d9,-14,-9.0,1034.0,NW,8.05,i0,0,108.0
a0,b0,c15,d10,-14,-9.0,1034.0,NW,9.84,i0,0,135.0
a0,b0,c15,d11,-13,-6.0,1034.0,cv,0.89,i0,0,120.0
a0,b0,c15,d12,-13,-5.0,1033.0,NW,1.79,i0,0,148.0
a0,b0,c15,d13,-12,-4.0,1031.0,cv,0.89,i0,0,127.0
a0,b0,c15,d14,-12,-3.0,1031.0,cv,1.78,i0,0,128.0
a0,b0,c15,d15,-12,-3.0,1030.0,cv,2.67,i0,0,140.0
a0,b0,c15,d16,-11,-3.0,1030.0,cv,3.56,i0,0,148.0
a0,b0,c15,d17,-11,-4.0,1031.0,NE,0.89,i0,0,150.0
a0,b0,c15,d18,-12,-7.0,1031.0,cv,0.89,i0,0,154.0
a0,b0,c15,d19,-12,-7.0,1032.0,cv,1.78,i0,0,197.0
a0,b0,c15,d20,-12,-8.0,1032.0,cv,2.23,i0,0,235.0
a0,b0,c15,d21,-12,-9.0,1032.0,cv,3.12,i0,0,261.0
a0,b0,c15,d22,-13,-11.0,1032.0,NW,0.89,i0,0,269.0
a0,b0,c15,d23,-14,-11.0,1032.0,NW,2.68,i0,0,266.0
a0,b0,c16,d0,-15,-12.0,1032.0,NW,5.81,i0,0,263.0
a0,b0,c16,d1,-14,-11.0,1032.0,cv,0.45,i0,0,241.0
a0,b0,c16,d2,-14,-11.0,1031.0,cv,1.34,i0,0,205.0
a0,b0,c16,d3,-14,-12.0,1031.0,NW,1.79,i0,0,160.0
a0,b0,c16,d4,-14,-12.0,1031.0,NW,3.58,i0,0,150.0
a0,b0,c16,d5,-14,-10.0,1030.0,NW,6.71,i0,0,148.0
a0,b0,c16,d6,-14,-11.0,1030.0,NW,9.84,i0,0,208.0
a0,b0,c16,d7,-15,-10.0,1030.0,NW,11.63,i0,0,209.0
a0,b0,c16,d8,-13,-10.0,1030.0,NW,14.76,i0,0,183.0
a0,b0,c16,d9,-13,-8.0,1030.0,NW,17.89,i0,0,161.0
a0,b0,c16,d10,-12,-6.0,1030.0,cv,0.45,i0,0,182.0
a0,b0,c16,d11,-11,-5.0,1030.0,cv,1.34,i0,0,230.0
a0,b0,c16,d12,-11,-4.0,1029.0,cv,2.23,i0,0,170.0
a0,b0,c16,d13,-11,-3.0,1028.0,cv,3.12,i0,0,172.0
a0,b0,c16,d14,-10,-1.0,1027.0,cv,4.01,i0,0,154.0
a0,b0,c16,d15,-11,-1.0,1027.0,cv,4.46,i0,0,166.0
a0,b0,c16,d16,-10,-1.0,1026.0,SE,0.89,i0,0,177.0
a0,b0,c16,d17,-10,-3.0,1026.0,SE,1.78,i0,0,191.0
a0,b0,c16,d18,-10,-5.0,1027.0,SE,2.67,i0,0,212.0
a0,b0,c16,d19,-10,-6.0,1027.0,NE,0.89,i0,0,250.0
a0,b0,c16,d20,-11,-7.0,1027.0,cv,0.45,i0,0,268.0
a0,b0,c16,d21,-10,-7.0,1027.0,cv,0.9,i0,0,317.0
a0,b0,c16,d22,-11,-9.0,1027.0,cv,1.35,i0,0,291.0
a0,b0,c16,d23,-12,-9.0,1027.0,NE,0.89,i0,0,313.0
a0,b0,c17,d0,-12,-10.0,1028.0,cv,0.89,i0,0,282.0
a0,b0,c17,d1,-13,-11.0,1028.0,NW,3.13,i0,0,282.0
a0,b0,c17,d2,-11,-9.0,1028.0,NW,4.92,i0,0,303.0
a0,b0,c17,d3,-13,-10.0,1028.0,NW,6.71,i0,0,349.0
a0,b0,c17,d4,-13,-11.0,1028.0,NW,7.6,i0,0,407.0
a0,b0,c17,d5,-13,-11.0,1027.0,NE,1.79,i0,0,361.0
a0,b0,c17,d6,-14,-11.0,1028.0,NW,0.89,i0,0,234.0
a0,b0,c17,d7,-14,-11.0,1028.0,NW,4.02,i0,0,149.0
a0,b0,c17,d8,-14,-11.0,1028.0,NW,5.81,i0,0,147.0
a0,b0,c17,d9,-11,-6.0,1028.0,NW,9.83,i0,0,184.0
a0,b0,c17,d10,-10,-5.0,1028.0,NW,11.62,i0,0,161.0
a0,b0,c17,d11,-9,-3.0,1028.0,NW,13.41,i0,0,137.0
a0,b0,c17,d12,-8,-1.0,1027.0,NW,15.2,i0,0,146.0
a0,b0,c17,d13,-9,0.0,1026.0,NW,16.99,i0,0,144.0
a0,b0,c17,d14,-9,1.0,1025.0,NE,1.79,i0,0,154.0
a0,b0,c17,d15,-9,1.0,1025.0,cv,0.89,i0,0,173.0
a0,b0,c17,d16,-8,1.0,1025.0,SE,0.89,i0,0,188.0
a0,b0,c17,d17,-7,-1.0,1025.0,SE,2.68,i0,0,203.0
a0,b0,c17,d18,-7,-2.0,1025.0,cv,0.89,i0,0,233.0
a0,b0,c17,d19,-7,-3.0,1025.0,SE,0.89,i0,0,408.0
a0,b0,c17,d20,-5,-2.0,1026.0,cv,0.89,i0,0,435.0
a0,b0,c17,d21,-5,-1.0,1026.0,NW,1.79,i0,0,403.0
a0,b0,c17,d22,-5,-1.0,1026.0,NW,3.58,i0,0,360.0
a0,b0,c17,d23,-6,-1.0,1026.0,cv,0.89,i0,0,402.0
a0,b0,c18,d0,-4,-1.0,1025.0,NW,1.79,i0,0,358.0
a0,b0,c18,d1,-5,-1.0,1024.0,NW,4.92,i0,0,383.0
a0,b0,c18,d2,-5,-1.0,1024.0,NW,6.71,i0,0,332.0
a0,b0,c18,d3,-5,-1.0,1023.0,NW,8.5,i0,0,274.0
a0,b0,c18,d4,-4,-1.0,1022.0,NW,10.29,i0,0,256.0
a0,b0,c18,d5,-4,-1.0,1021.0,NW,11.18,i0,0,302.0
a0,b0,c18,d6,-4,-1.0,1021.0,NW,12.07,i0,0,330.0
a0,b0,c18,d7,-4,-1.0,1021.0,NW,13.86,i0,0,367.0
a0,b0,c18,d8,-4,0.0,1021.0,cv,0.89,i0,0,297.0
a0,b0,c18,d9,-4,0.0,1021.0,NW,1.79,i0,0,331.0
a0,b0,c18,d10,-4,0.0,1021.0,cv,0.89,i0,0,323.0
a0,b0,c18,d11,-5,1.0,1021.0,NW,1.79,i0,0,339.0
a0,b0,c18,d12,-5,1.0,1020.0,cv,0.89,i0,0,301.0
a0,b0,c18,d13,-4,1.0,1019.0,cv,1.34,i0,0,310.0
a0,b0,c18,d14,-4,1.0,1018.0,NE,0.89,i0,0,305.0
a0,b0,c18,d15,-3,2.0,1018.0,cv,0.45,i0,0,313.0
a0,b0,c18,d16,-3,2.0,1018.0,cv,1.34,i0,0,336.0
a0,b0,c18,d17,-2,2.0,1018.0,NE,0.89,i0,0,357.0
a0,b0,c18,d18,-3,1.0,1018.0,cv,0.89,i0,0,485.0
a0,b0,c18,d19,-3,2.0,1020.0,NW,1.79,i0,0,426.0
a0,b0,c18,d20,-3,1.0,1020.0,NW,4.92,i0,0,403.0
a0,b0,c18,d21,-3,0.0,1021.0,NW,6.71,i0,0,374.0
a0,b0,c18,d22,-3,0.0,1021.0,NW,8.5,i0,0,333.0
a0,b0,c18,d23,-3,1.0,1020.0,NW,11.63,i0,0,343.0
a0,b0,c19,d0,-2,0.0,1021.0,NW,14.76,i0,0,364.0
a0,b0,c19,d1,-2,-1.0,1022.0,NW,16.55,i0,0,389.0
a0,b0,c19,d2,-4,-2.0,1022.0,NW,19.68,i0,0,368.0
a0,b0,c19,d3,-2,-1.0,1023.0,NW,25.49,i0,0,267.0
a0,b0,c19,d4,-3,1.0,1023.0,NW,28.62,i0,0,71.0
a0,b0,c19,d5,-3,0.0,1024.0,NW,31.75,i0,0,81.0
a0,b0,c19,d6,-5,2.0,1026.0,NW,36.67,i0,0,51.0
a0,b0,c19,d7,-9,1.0,1027.0,NW,41.59,i0,0,49.0
a0,b0,c19,d8,-10,0.0,1028.0,NW,48.74,i0,0,44.0
a0,b0,c19,d9,-10,0.0,1030.0,NW,55.89,i0,0,45.0
a0,b0,c19,d10,-11,1.0,1032.0,NW,63.04,i0,0,35.0
a0,b0,c19,d11,-13,0.0,1033.0,NW,71.09,i0,0,29.0
a0,b0,c19,d12,-13,0.0,1033.0,NW,78.24,i0,0,27.0
a0,b0,c19,d13,-13,-1.0,1033.0,NE,8.05,i0,0,29.0
a0,b0,c19,d14,-13,-1.0,1032.0,NW,7.15,i0,0,16.0
a0,b0,c19,d15,-15,-1.0,1032.0,NE,5.81,i0,0,23.0
a0,b0,c19,d16,-14,-1.0,1033.0,NW,5.81,i0,0,28.0
a0,b0,c19,d17,-15,-2.0,1033.0,NW,12.96,i0,0,22.0
a0,b0,c19,d18,-16,-3.0,1034.0,NW,21.01,i0,0,11.0
a0,b0,c19,d19,-17,-4.0,1035.0,NW,28.16,i0,0,25.0
a0,b0,c19,d20,-19,-3.0,1036.0,NW,37.99,i0,0,16.0
a0,b0,c19,d21,-18,-4.0,1037.0,NW,46.93,i0,0,20.0
a0,b0,c19,d22,-19,-4.0,1038.0,NW,55.87,i0,0,20.0
a0,b0,c19,d23,-19,-5.0,1038.0,NW,65.7,i0,0,18.0
a0,b0,c20,d0,-20,-6.0,1038.0,NW,75.53,i0,0,18.0
a0,b0,c20,d1,-20,-6.0,1038.0,NW,85.36,i0,0,17.0
a0,b0,c20,d2,-20,-7.0,1038.0,NW,95.19,i0,0,17.0
a0,b0,c20,d3,-22,-8.0,1038.0,NW,103.24,i0,0,17.0
a0,b0,c20,d4,-23,-8.0,1038.0,NW,111.29,i0,0,15.0
a0,b0,c20,d5,-24,-9.0,1038.0,NW,118.44,i0,0,19.0
a0,b0,c20,d6,-24,-9.0,1038.0,NW,128.27,i0,0,16.0
a0,b0,c20,d7,-25,-9.0,1038.0,NW,138.1,i0,0,18.0
a0,b0,c20,d8,-25,-8.0,1039.0,NW,147.04,i0,0,18.0
a0,b0,c20,d9,-25,-8.0,1039.0,NW,155.98,i0,0,18.0
a0,b0,c20,d10,-22,-7.0,1039.0,NW,160.9,i0,0,26.0
a0,b0,c20,d11,-22,-7.0,1038.0,NE,3.13,i0,0,26.0
a0,b0,c20,d12,-22,-5.0,1037.0,NW,4.02,i0,0,25.0
a0,b0,c20,d13,-21,-5.0,1035.0,NE,3.13,i0,0,24.0
a0,b0,c20,d14,-21,-4.0,1034.0,SE,1.79,i0,0,15.0
a0,b0,c20,d15,-20,-3.0,1034.0,NE,1.79,i0,0,17.0
a0,b0,c20,d16,-21,-2.0,1033.0,NW,4.92,i0,0,15.0
a0,b0,c20,d17,-20,-2.0,1033.0,NW,10.73,i0,0,21.0
a0,b0,c20,d18,-20,-2.0,1034.0,NW,15.65,i0,0,40.0
a0,b0,c20,d19,-19,-3.0,1034.0,NW,21.46,i0,0,51.0
a0,b0,c20,d20,-19,-3.0,1035.0,NW,25.48,i0,0,45.0
a0,b0,c20,d21,-17,-8.0,1035.0,NE,0.89,i0,0,61.0
a0,b0,c20,d22,-18,-9.0,1035.0,NW,1.79,i0,0,72.0
a0,b0,c20,d23,-18,-9.0,1035.0,NW,3.58,i0,0,38.0
a0,b0,c21,d0,-18,-6.0,1036.0,NW,7.6,i0,0,35.0
a0,b0,c21,d1,-20,-4.0,1037.0,NW,17.43,i0,0,29.0
a0,b0,c21,d2,-21,-5.0,1037.0,NW,27.26,i0,0,26.0
a0,b0,c21,d3,-21,-6.0,1037.0,NW,35.31,i0,0,18.0
a0,b0,c21,d4,-20,-7.0,1036.0,NW,42.46,i0,0,15.0
a0,b0,c21,d5,-20,-7.0,1035.0,NW,48.27,i0,0,15.0
a0,b0,c21,d6,-20,-7.0,1035.0,NW,54.08,i0,0,22.0
a0,b0,c21,d7,-20,-7.0,1036.0,NW,59.0,i0,0,21.0
a0,b0,c21,d8,-19,-7.0,1036.0,NW,63.92,i0,0,19.0
a0,b0,c21,d9,-20,-5.0,1036.0,NW,67.94,i0,0,22.0
a0,b0,c21,d10,-19,-4.0,1036.0,NW,75.09,i0,0,25.0
a0,b0,c21,d11,-19,-4.0,1036.0,NW,84.03,i0,0,22.0
a0,b0,c21,d12,-19,-3.0,1035.0,NW,95.21,i0,0,26.0
a0,b0,c21,d13,-18,-3.0,1034.0,NW,105.04,i0,0,32.0
a0,b0,c21,d14,-19,-2.0,1033.0,NW,114.87,i0,0,30.0
a0,b0,c21,d15,-18,-2.0,1032.0,NW,124.7,i0,0,32.0
a0,b0,c21,d16,-18,-2.0,1032.0,NW,133.64,i0,0,30.0
a0,b0,c21,d17,-18,-2.0,1032.0,NW,139.45,i0,0,32.0
a0,b0,c21,d18,-18,-3.0,1032.0,NW,144.37,i0,0,37.0
a0,b0,c21,d19,-17,-5.0,1033.0,NW,149.29,i0,0,49.0
a0,b0,c21,d20,-18,-4.0,1033.0,NW,153.31,i0,0,47.0
a0,b0,c21,d21,-17,-4.0,1032.0,NW,159.12,i0,0,39.0
a0,b0,c21,d22,-17,-4.0,1032.0,NW,164.04,i0,0,35.0
a0,b0,c21,d23,-17,-7.0,1032.0,NW,168.06,i0,0,48.0
a0,b0,c22,d0,-17,-4.0,1033.0,NW,172.08,i0,0,49.0
a0,b0,c22,d1,-17,-8.0,1033.0,cv,0.89,i0,0,24.0
a0,b0,c22,d2,-17,-5.0,1032.0,NW,4.92,i0,0,23.0
a0,b0,c22,d3,-18,-6.0,1032.0,NW,8.05,i0,0,20.0
a0,b0,c22,d4,-18,-5.0,1031.0,NW,12.97,i0,0,19.0
a0,b0,c22,d5,-18,-6.0,1031.0,NW,16.1,i0,0,16.0
a0,b0,c22,d6,-18,-7.0,1031.0,NW,20.12,i0,0,22.0
a0,b0,c22,d7,-18,-7.0,1031.0,NW,24.14,i0,0,24.0
a0,b0,c22,d8,-18,-6.0,1031.0,NW,25.93,i0,0,24.0
a0,b0,c22,d9,-18,-2.0,1031.0,NW,30.85,i0,0,41.0
a0,b0,c22,d10,-17,-1.0,1031.0,NW,38.9,i0,0,23.0
a0,b0,c22,d11,-17,0.0,1030.0,NW,46.95,i0,0,19.0
a0,b0,c22,d12,-19,1.0,1029.0,NW,55.0,i0,0,15.0
a0,b0,c22,d13,-20,2.0,1027.0,NW,63.05,i0,0,19.0
a0,b0,c22,d14,-19,2.0,1025.0,NW,71.1,i0,0,17.0
a0,b0,c22,d15,-19,3.0,1024.0,NW,79.15,i0,0,17.0
a0,b0,c22,d16,-19,3.0,1024.0,NW,86.3,i0,0,22.0
a0,b0,c25,d12,-15,-1.0,1025.0,SE,1.79,i0,0,88.0
a0,b0,c25,d13,-18,0.0,1024.0,SE,3.58,i0,0,85.0
a0,b0,c25,d14,-19,1.0,1023.0,cv,0.89,i0,0,90.0
a0,b0,c25,d15,-18,2.0,1021.0,SE,1.79,i0,0,127.0
a0,b0,c25,d16,-17,1.0,1021.0,SE,4.92,i0,0,144.0
a0,b0,c25,d17,-14,-1.0,1021.0,SE,5.81,i0,0,203.0
a0,b0,c25,d18,-13,-3.0,1021.0,SE,6.7,i0,0,199.0
a0,b0,c25,d19,-13,-3.0,1021.0,cv,0.89,i0,0,231.0
a0,b0,c25,d20,-11,-5.0,1020.0,NE,0.89,i0,0,274.0
a0,b0,c25,d21,-13,-6.0,1020.0,NW,1.79,i0,0,340.0
a0,b0,c25,d22,-11,-5.0,1020.0,cv,0.89,i0,0,298.0
a0,b0,c25,d23,-11,-4.0,1019.0,NW,1.79,i0,0,268.0
a0,b0,c26,d0,-11,-4.0,1019.0,NW,3.58,i0,0,299.0
a0,b0,c26,d1,-12,-3.0,1018.0,NW,5.37,i0,0,300.0
a0,b0,c26,d2,-11,-4.0,1017.0,NW,7.16,i0,0,240.0
a0,b0,c26,d3,-11,-4.0,1016.0,NW,10.29,i0,0,213.0
a0,b0,c26,d4,-12,-3.0,1016.0,NW,12.08,i0,0,171.0
a0,b0,c26,d5,-11,-4.0,1016.0,NW,15.21,i0,0,153.0
a0,b0,c26,d6,-11,-5.0,1015.0,NW,17.0,i0,0,153.0
a0,b0,c26,d7,-11,-4.0,1015.0,NW,18.79,i0,0,140.0
a0,b0,c26,d8,-11,-3.0,1015.0,NE,3.13,i0,0,147.0
a0,b0,c26,d9,-10,-1.0,1015.0,NE,6.26,i0,0,158.0
a0,b0,c26,d10,-9,1.0,1015.0,NE,9.39,i0,0,153.0
a0,b0,c26,d11,-9,3.0,1015.0,NW,1.79,i0,0,154.0
a0,b0,c26,d12,-9,4.0,1014.0,NW,4.92,i0,0,143.0
a0,b0,c26,d13,-9,6.0,1013.0,NW,8.05,i0,0,90.0
a0,b0,c26,d14,-13,8.0,1012.0,NW,16.1,i0,0,55.0
a0,b0,c26,d15,-14,8.0,1013.0,NW,24.15,i0,0,52.0
a0,b0,c26,d16,-14,7.0,1014.0,NW,32.2,i0,0,41.0
a0,b0,c26,d17,-13,7.0,1015.0,NW,39.35,i0,0,29.0
a0,b0,c26,d18,-13,5.0,1016.0,NW,47.4,i0,0,37.0
a0,b0,c26,d19,-12,4.0,1018.0,NW,52.32,i0,0,49.0
a0,b0,c26,d20,-13,3.0,1019.0,NW,56.34,i0,0,56.0
a0,b0,c26,d21,-14,3.0,1020.0,NW,62.15,i0,0,38.0
a0,b0,c26,d22,-14,3.0,1021.0,NW,67.96,i0,0,37.0
a0,b0,c26,d23,-14,0.0,1022.0,NW,71.98,i0,0,28.0
a0,b0,c27,d0,-13,-1.0,1023.0,NW,76.9,i0,0,20.0
a0,b0,c27,d1,-15,-1.0,1023.0,NE,7.15,i0,0,22.0
a0,b0,c27,d2,-15,-1.0,1024.0,NE,12.07,i0,0,27.0
a0,b0,c27,d3,-15,-2.0,1025.0,NE,16.09,i0,0,34.0
a0,b0,c27,d4,-15,-2.0,1025.0,NE,21.01,i0,0,27.0
a0,b0,c27,d5,-15,-3.0,1025.0,NE,25.03,i0,0,32.0
a0,b0,c27,d6,-15,-3.0,1025.0,NW,3.13,i0,0,28.0
a0,b0,c27,d7,-15,-3.0,1026.0,NW,8.05,i0,0,28.0
a0,b0,c27,d8,-16,-3.0,1027.0,NW,12.97,i0,0,18.0
a0,b0,c27,d9,-17,-2.0,1028.0,NW,20.12,i0,0,17.0
a0,b0,c27,d10,-18,-2.0,1029.0,NW,25.93,i0,0,16.0
a0,b0,c27,d11,-19,-1.0,1028.0,NW,35.76,i0,0,18.0
a0,b0,c27,d12,-21,1.0,1027.0,NW,44.7,i0,0,16.0
a0,b0,c27,d13,-24,1.0,1026.0,NW,53.64,i0,0,12.0
a0,b0,c27,d14,-25,1.0,1026.0,NW,62.58,i0,0,13.0
a0,b0,c27,d15,-25,1.0,1026.0,NW,72.41,i0,0,23.0
a0,b0,c27,d16,-24,1.0,1026.0,NW,82.24,i0,0,21.0
a0,b0,c27,d17,-25,0.0,1026.0,NW,91.18,i0,0,13.0
a0,b0,c27,d18,-22,0.0,1027.0,NW,99.23,i0,0,14.0
a0,b0,c27,d19,-20,-1.0,1027.0,NW,103.25,i0,0,23.0
a0,b0,c27,d20,-21,-1.0,1027.0,NW,105.04,i0,0,16.0
a0,b0,c27,d21,-21,-4.0,1028.0,NE,0.89,i0,0,25.0
a0,b0,c27,d22,-21,-2.0,1027.0,NW,4.02,i0,0,20.0
a0,b0,c27,d23,-22,-2.0,1027.0,NW,7.15,i0,0,25.0
a0,b0,c28,d0,-22,-1.0,1027.0,NW,12.07,i0,0,19.0
a0,b0,c28,d1,-21,-4.0,1027.0,NW,15.2,i0,0,24.0
a0,b0,c28,d2,-21,-4.0,1026.0,cv,0.89,i0,0,25.0
a0,b0,c28,d3,-19,-8.0,1026.0,NE,1.79,i0,0,20.0
a0,b0,c28,d4,-20,-7.0,1025.0,cv,0.89,i0,0,24.0
a0,b0,c28,d5,-20,-8.0,1024.0,NW,1.79,i0,0,17.0
a0,b0,c28,d6,-18,-10.0,1024.0,cv,0.89,i0,0,10.0
a0,b0,c28,d7,-21,-2.0,1024.0,NW,4.02,i0,0,11.0
a0,b0,c28,d8,-21,-1.0,1025.0,NW,9.83,i0,0,16.0
a0,b0,c28,d9,-24,1.0,1025.0,NW,17.88,i0,0,20.0
a0,b0,c28,d10,-25,2.0,1025.0,NW,26.82,i0,0,13.0
a0,b0,c28,d11,-24,3.0,1024.0,NW,33.97,i0,0,12.0
a0,b0,c28,d12,-25,4.0,1023.0,NW,42.02,i0,0,12.0
a0,b0,c28,d13,-24,5.0,1022.0,NW,50.07,i0,0,12.0
a0,b0,c28,d14,-25,6.0,1020.0,NW,57.22,i0,0,12.0
a0,b0,c28,d15,-25,6.0,1020.0,NW,65.27,i0,0,31.0
a0,b0,c28,d16,-23,6.0,1020.0,NW,72.42,i0,0,36.0
a0,b0,c28,d17,-22,5.0,1020.0,NW,78.23,i0,0,42.0
a0,b0,c28,d18,-21,5.0,1020.0,NW,84.04,i0,0,52.0
a0,b0,c28,d19,-20,5.0,1020.0,NW,89.85,i0,0,26.0
a0,b0,c28,d20,-20,3.0,1020.0,NW,93.87,i0,0,24.0
a0,b0,c28,d21,-20,3.0,1020.0,NW,97.89,i0,0,25.0
a0,b0,c28,d22,-19,3.0,1021.0,NW,101.02,i0,0,43.0
a0,b0,c28,d23,-19,3.0,1020.0,NW,105.94,i0,0,47.0
a0,b0,c29,d0,-18,0.0,1020.0,NW,109.96,i0,0,61.0
a0,b0,c29,d1,-18,0.0,1020.0,NW,114.88,i0,0,66.0
a0,b0,c29,d2,-15,-1.0,1020.0,cv,1.79,i0,0,65.0
a0,b0,c29,d3,-15,-2.0,1020.0,NW,0.89,i0,0,70.0
a0,b0,c29,d4,-16,-1.0,1020.0,NW,4.02,i0,0,36.0
a0,b0,c29,d5,-16,-4.0,1019.0,NW,8.94,i0,0,37.0
a0,b0,c29,d6,-15,-5.0,1020.0,cv,0.89,i0,0,22.0
a0,b0,c29,d7,-16,-5.0,1020.0,NW,3.13,i0,0,24.0
a0,b0,c29,d8,-15,-6.0,1021.0,cv,0.89,i0,0,29.0
a0,b0,c29,d9,-15,0.0,1021.0,NW,4.02,i0,0,35.0
a0,b0,c29,d10,-18,3.0,1021.0,NW,8.04,i0,0,35.0
a0,b0,c29,d11,-21,5.0,1020.0,NW,12.96,i0,0,33.0
a0,b0,c29,d12,-22,6.0,1020.0,NW,18.77,i0,0,32.0
a0,b0,c29,d13,-22,7.0,1019.0,NW,25.92,i0,0,25.0
a0,b0,c29,d14,-22,7.0,1018.0,NW,35.75,i0,0,16.0
a0,b0,c29,d15,-23,7.0,1018.0,NW,45.58,i0,0,26.0
a0,b0,c29,d16,-23,7.0,1017.0,NW,52.73,i0,0,32.0
a0,b0,c29,d17,-22,6.0,1018.0,NW,58.54,i0,0,36.0
a0,b0,c29,d18,-21,5.0,1018.0,NW,64.35,i0,0,37.0
a0,b0,c29,d19,-21,5.0,1019.0,NW,70.16,i0,0,45.0
a0,b0,c29,d20,-19,4.0,1019.0,NW,74.18,i0,0,71.0
a0,b0,c29,d21,-19,5.0,1020.0,NW,78.2,i0,0,67.0
a0,b0,c29,d22,-19,2.0,1020.0,NW,81.33,i0,0,69.0
a0,b0,c29,d23,-18,2.0,1021.0,NW,84.46,i0,0,94.0
a0,b0,c30,d0,-18,1.0,1021.0,NW,87.59,i0,0,85.0
a0,b0,c30,d1,-18,1.0,1021.0,NW,90.72,i0,0,35.0
a0,b0,c30,d2,-16,-3.0,1022.0,NW,93.85,i0,0,26.0
a0,b0,c30,d3,-15,-2.0,1022.0,NW,95.64,i0,0,24.0
a0,b0,c30,d4,-15,0.0,1022.0,NW,99.66,i0,0,20.0
a0,b0,c30,d5,-17,1.0,1023.0,NW,105.47,i0,0,16.0
a0,b0,c30,d6,-15,0.0,1023.0,NW,109.49,i0,0,18.0
a0,b0,c30,d7,-18,0.0,1025.0,NW,113.51,i0,0,19.0
a0,b0,c30,d8,-17,0.0,1025.0,NW,116.64,i0,0,22.0
a0,b0,c30,d9,-17,2.0,1026.0,NW,120.66,i0,0,17.0
a0,b0,c30,d10,-19,3.0,1026.0,NW,129.6,i0,0,18.0
a0,b0,c30,d11,-19,4.0,1026.0,NW,138.54,i0,0,11.0
a0,b0,c30,d12,-20,5.0,1025.0,NW,145.69,i0,0,11.0
a0,b0,c30,d13,-17,5.0,1024.0,NE,4.02,i0,0,16.0
a0,b0,c30,d14,-18,6.0,1024.0,NE,7.15,i0,0,18.0
a0,b0,c30,d15,-18,6.0,1024.0,cv,0.89,i0,0,17.0
a0,b0,c30,d16,-18,5.0,1024.0,SE,1.79,i0,0,19.0
a0,b0,c30,d17,-17,4.0,1024.0,SE,3.58,i0,0,26.0
a0,b0,c30,d18,-17,1.0,1024.0,NE,1.79,i0,0,24.0
a0,b0,c30,d19,-15,-1.0,1025.0,NE,2.68,i0,0,54.0
a0,b0,c30,d20,-13,-1.0,1025.0,cv,0.89,i0,0,71.0
a0,b0,c30,d21,-8,-1.0,1026.0,SE,5.81,i0,0,129.0
a0,b0,c30,d22,-7,-2.0,1027.0,SE,10.73,i0,0,145.0
a0,b0,c30,d23,-7,-2.0,1027.0,SE,13.86,i0,0,101.0
a0,b1,c0,d0,-8,-3.0,1027.0,SE,15.65,i0,0,65.0
a0,b1,c0,d1,-9,-4.0,1027.0,NE,0.89,i0,0,70.0
a0,b1,c0,d2,-9,-4.0,1027.0,NE,1.78,i0,0,67.0
a0,b1,c0,d3,-9,-4.0,1027.0,cv,0.89,i0,0,76.0
a0,b1,c0,d4,-9,-4.0,1026.0,SE,0.89,i0,0,76.0
a0,b1,c0,d5,-9,-5.0,1027.0,cv,0.89,i0,0,68.0
a0,b1,c0,d6,-10,-4.0,1027.0,SE,0.89,i0,0,73.0
a0,b1,c0,d7,-10,-4.0,1027.0,cv,0.89,i0,0,73.0
a0,b1,c0,d8,-10,-6.0,1028.0,NE,0.89,i0,0,64.0
a0,b1,c0,d9,-9,-3.0,1028.0,SE,1.79,i0,0,53.0
a0,b1,c0,d10,-9,-2.0,1028.0,cv,0.89,i0,0,72.0
a0,b1,c0,d11,-9,-1.0,1028.0,SE,1.79,i0,0,78.0
a0,b1,c0,d12,-10,0.0,1027.0,SE,6.71,i0,0,72.0
a0,b1,c0,d13,-12,0.0,1026.0,SE,10.73,i0,0,56.0
a0,b1,c0,d14,-14,1.0,1026.0,SE,14.75,i0,0,54.0
a0,b1,c0,d15,-14,0.0,1025.0,SE,16.54,i0,0,40.0
a0,b1,c0,d16,-12,0.0,1026.0,SE,19.67,i0,0,49.0
a0,b1,c0,d17,-10,-1.0,1025.0,SE,21.46,i0,0,63.0
a0,b1,c0,d18,-9,-2.0,1026.0,SE,23.25,i0,0,66.0
a0,b1,c0,d19,-10,-2.0,1026.0,SE,26.38,i0,0,64.0
a0,b1,c0,d20,-10,-4.0,1027.0,SE,30.4,i0,0,63.0
a0,b1,c0,d21,-10,-5.0,1027.0,SE,34.42,i0,0,65.0
a0,b1,c0,d22,-10,-5.0,1027.0,SE,39.34,i0,0,64.0
a0,b1,c0,d23,-11,-7.0,1027.0,SE,41.13,i0,0,64.0
a0,b1,c1,d0,-10,-7.0,1028.0,SE,42.92,i0,0,62.0
a0,b1,c1,d1,-11,-8.0,1028.0,cv,0.89,i0,0,56.0
a0,b1,c1,d2,-11,-9.0,1028.0,cv,1.34,i0,0,87.0
a0,b1,c1,d3,-11,-10.0,1028.0,NE,1.79,i0,0,72.0
a0,b1,c1,d4,-12,-10.0,1028.0,cv,0.89,i0,0,104.0
