C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,label
707.0,0.4809052,0.0,0.1301273,0.0980926,0.9052334,0.0,0.7528958,0.0,0.011583,0.1068966,0.0,0.976834,0.2344828,0.1666667,1.0,23500.0
1626.0,0.49877,0.00246,0.101476,0.0699387,0.8376384,0.00123,0.671275,0.0122888,0.0552995,0.4402408,0.0015361,0.9938556,0.5700774,0.09,0.9333333,28600.0
385.0,0.4727273,0.0,0.1194805,0.0689655,0.9428571,0.0,0.8181818,0.0,0.0,0.0763359,0.0,0.9752066,0.1755725,0.1666667,0.0,27700.0
2666.0,0.4636159,0.0528882,0.2183046,0.1657343,0.8312078,0.0322581,0.6844526,0.0045998,0.0110396,0.1494523,0.049678,0.9917203,0.3075117,0.1269841,0.7307692,17700.0
2623.0,0.4422417,0.0316432,0.1597408,0.1203008,0.6019825,0.2493328,0.6126437,0.0022989,0.037931,0.1058582,0.0275862,0.9954023,0.3638232,0.0474576,0.6,20000.0
2076.0,0.4566474,0.0,0.117052,0.0992908,0.8709056,0.0,0.7222222,0.0049383,0.0407407,0.0459364,0.0,1.0,0.343934,0.048951,0.4444444,40500.0
1075.0,0.5181395,0.0046512,0.2353488,0.1698842,0.7944186,0.0465116,0.6430206,0.0045767,0.020595,0.2426343,0.0022883,0.5034325,0.4714038,0.1011236,0.8444444,18800.0
319.0,0.4733542,0.0971787,0.184953,0.1190476,0.8808777,0.0,0.740458,0.0,0.0305344,0.1656051,0.0916031,1.0,0.3949045,0.0208333,1.0,22400.0
7990.0,0.4470588,0.0371715,0.2221527,0.1840199,0.8281602,0.0122653,0.6501168,0.0008762,0.0198598,0.0900877,0.0315421,0.9962033,0.3409514,0.0674847,0.6603774,26800.0
748.0,0.4946524,0.0106952,0.0508021,0.0291005,0.9304813,0.0,0.8455598,0.003861,0.042471,0.0335821,0.007722,0.996139,0.1156716,0.0606061,0.0,113700.0
23866.0,0.4583927,0.0913433,0.1882175,0.109624,0.8685997,0.0082544,0.7231572,0.0010652,0.0308905,0.018505,0.0765871,0.9941415,0.0995295,0.0508044,0.4137931,62900.0
5255.0,0.5075167,0.0725024,0.1347288,0.1410355,0.7558516,0.1196955,0.6976351,0.0050676,0.0467342,0.0538093,0.0399775,0.9786036,0.3473628,0.0672269,0.28,120400.0
498.0,0.4477912,0.0401606,0.1365462,0.1054545,0.9016064,0.0,0.7650273,0.0054645,0.0163934,0.1201923,0.0601093,1.0,0.125,0.12,0.125,24900.0
251.0,0.4900398,0.0,0.2071713,0.1484375,0.8207171,0.0,0.5963303,0.0,0.0091743,0.1138211,0.0,1.0,0.2439024,0.0,0.6666667,14999.0
140.0,0.5285714,0.0,0.1642857,0.1212121,0.8928571,0.0,0.7454545,0.0,0.0181818,0.0983607,0.0,0.9818182,0.295082,0.1666667,0.0,14999.0
259.0,0.4633205,0.0,0.2509653,0.1798561,0.8262548,0.0,0.6330275,0.0,0.0458716,0.0840336,0.0,0.9908257,0.3529412,0.0,1.0,23100.0
583.0,0.4665523,0.2298456,0.2212693,0.2282958,0.7461407,0.161235,0.7206704,0.0055866,0.0167598,0.1751152,0.1117318,0.9888268,0.2211982,0.1333333,0.75,31600.0
5487.0,0.4962639,0.0858393,0.0967742,0.0940666,0.9034081,0.0,0.7817006,0.0069617,0.033814,0.0563116,0.0755843,0.9975137,0.3298921,0.1095041,0.3529412,35400.0
443.0,0.462754,0.0316027,0.1738149,0.1722689,0.8735892,0.0,0.7243243,0.0,0.027027,0.0703518,0.027027,1.0,0.2713568,0.0714286,0.5,37200.0
401.0,0.4588529,0.0,0.1396509,0.1013825,0.9201995,0.0,0.7880795,0.0,0.0,0.05625,0.0,1.0,0.2,0.1818182,0.5,22800.0
4087.0,0.4587717,0.0,0.1502324,0.1378843,0.8084169,0.0,0.610984,0.0062929,0.0474828,0.0881586,0.0,0.9959954,0.3875848,0.0652921,0.6428571,27400.0
718.0,0.4568245,0.0041783,0.3370474,0.2435897,0.7618384,0.1016713,0.6702509,0.0,0.0215054,0.0606061,0.0,1.0,0.4208754,0.0361446,0.5,24000.0
1399.0,0.4538956,0.0,0.1951394,0.1557592,0.8513224,0.0150107,0.7127846,0.0052539,0.033275,0.051495,0.0,1.0,0.2624585,0.0493827,1.0,21900.0
32371.0,0.4737574,0.0260727,0.1444812,0.1071911,0.8586698,0.0149208,0.7106655,0.0023684,0.0290519,0.0386308,0.0301571,0.9906845,0.2707954,0.0391315,0.5,43000.0
2370.0,0.5080169,0.0122363,0.0966245,0.0574614,0.9379747,0.0012658,0.8598015,0.0024814,0.0334988,0.0110429,0.0136476,0.9962779,0.0380368,0.2272727,0.3333333,74200.0
48622.0,0.4749085,0.0314467,0.1725145,0.1219302,0.8192793,0.0130188,0.6563567,0.003816,0.0521691,0.0637458,0.0283692,0.9921671,0.3128996,0.0531413,0.5178571,88200.0
574.0,0.5,0.0017422,0.1864111,0.1324042,0.7891986,0.0487805,0.6217391,0.0043478,0.0217391,0.3274854,0.0,0.9956522,0.4561404,0.0892857,0.85,22700.0
220.0,0.5136364,0.0,0.2954545,0.1962617,0.7954545,0.0,0.5686275,0.0,0.0098039,0.1130435,0.0,1.0,0.5652174,0.0243902,0.0,16900.0
4371.0,0.4541295,0.8961336,0.1194235,0.1227997,0.9087165,0.0096088,0.7731959,0.0022091,0.0257732,0.0743013,0.8740795,0.9992636,0.2767553,0.2936893,0.5555556,27000.0
516.0,0.4573643,0.0,0.1104651,0.1,0.8856589,0.0,0.7365591,0.0,0.0430108,0.0837438,0.0,1.0,0.226601,0.125,1.0,33600.0
1175.0,0.4561702,0.0034043,0.1404255,0.0876369,0.8629787,0.0,0.7176221,0.0042463,0.0488323,0.0328542,0.0042463,0.9978769,0.3080082,0.0392157,0.0,54600.0
70.0,0.5142857,0.0,0.0857143,0.0588235,0.9428571,0.0,0.8333333,0.0,0.0,0.2727273,0.0,1.0,0.2424242,0.4285714,1.0,14999.0
455.0,0.4791209,0.0,0.1824176,0.1097046,0.8703297,0.0,0.7204301,0.0053763,0.0268817,0.1659193,0.0,1.0,0.2556054,0.15,1.0,17700.0
5066.0,0.4585472,0.0795499,0.1956178,0.1560335,0.8515594,0.0272404,0.7193852,0.0039663,0.0173525,0.0696494,0.0708974,0.9965295,0.2956642,0.0648464,0.6153846,27600.0
617.0,0.4862237,0.0,0.089141,0.0725552,0.8995138,0.0,0.7619048,0.0047619,0.047619,0.1566265,0.0,0.9095238,0.2971888,0.1836735,1.0,31100.0
51.0,0.4117647,0.0,0.4705882,0.2,0.745098,0.0,0.5357143,0.0,0.0,0.2432432,0.0,1.0,0.2702703,0.0,1.0,14999.0
4.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0
2808.0,0.4757835,0.0202991,0.2054843,0.1277174,0.8757123,0.0,0.7267809,0.0054103,0.025248,0.2466033,0.0234445,0.9495041,0.4775815,0.1302083,0.8,28300.0
127.0,0.511811,0.0,0.1811024,0.0806452,0.9055118,0.0,0.7391304,0.0,0.0,0.0212766,0.0,1.0,0.1702128,0.1111111,0.0,35900.0
1565.0,0.4210863,0.4811502,0.171246,0.1732892,0.8811502,0.0019169,0.7053872,0.0016835,0.0117845,0.0804954,0.4090909,0.996633,0.2585139,0.1629213,1.0,25700.0
1367.0,0.5003658,0.0029261,0.1060717,0.0629575,0.9692758,0.0,0.9147122,0.0,0.0042644,0.026971,0.0042644,1.0,0.0767635,0.2142857,0.6666667,59900.0
10433.0,0.4715806,0.0044091,0.1512508,0.1233448,0.8594843,0.0159111,0.7199519,0.0040865,0.0266827,0.0332326,0.0038462,0.9959135,0.2842203,0.0426918,0.2631579,54600.0
5959.0,0.4754153,0.0028528,0.1597583,0.1253999,0.8576942,0.0176204,0.7147826,0.003913,0.0286957,0.0344249,0.0021739,0.9717391,0.3018472,0.0550595,0.6428571,33800.0
9695.0,0.4510572,0.5170707,0.1320268,0.1326569,0.8969572,0.0010315,0.741074,0.0023222,0.0232221,0.0615636,0.4566038,0.9912917,0.3560338,0.2068111,0.6818182,25700.0
842.0,0.4857482,0.0,0.1638955,0.0946882,0.8503563,0.0,0.6882022,0.008427,0.0308989,0.3283019,0.0,0.8146067,0.490566,0.0348837,0.8148148,32500.0
438.0,0.4977169,0.0,0.1141553,0.0909091,0.9223744,0.0,0.8066667,0.0066667,0.02,0.0963855,0.0,1.0,0.0963855,0.2222222,0.2,27300.0
10742.0,0.4872463,0.1826476,0.129771,0.1036674,0.861199,0.005027,0.7095263,0.0033837,0.0549193,0.0529948,0.1496616,0.9229568,0.3201873,0.1463259,0.6346154,110600.0
8343.0,0.4886731,0.0323625,0.1500659,0.1066573,0.8209277,0.0173798,0.6815123,0.0032041,0.0823454,0.0349412,0.0291573,0.969561,0.2786024,0.0783699,0.4827586,156400.0
20457.0,0.4723078,0.7445373,0.0713692,0.0757758,0.7909273,0.0061593,0.600744,0.0080595,0.0896466,0.1996626,0.7185369,0.9843769,0.5426218,0.1097114,0.2653061,52800.0
15714.0,0.4571719,0.0140003,0.1889398,0.1459555,0.7822324,0.0120911,0.583878,0.0029049,0.0434277,0.0713515,0.0122004,0.995207,0.3734826,0.0604664,0.5714286,28800.0
174.0,0.4827586,0.0287356,0.1724138,0.1666667,0.7931034,0.0,0.5342466,0.0,0.0273973,0.0875,0.0410959,0.9726027,0.375,0.0,0.0,14999.0
3530.0,0.4696884,0.5271955,0.0878187,0.0860043,0.6671388,0.1750708,0.6254296,0.0,0.0816151,0.0841857,0.475945,0.9948454,0.4697089,0.0814941,0.6,32200.0
452.0,0.4424779,0.0,0.1393805,0.1150794,0.8938053,0.0,0.7294118,0.0,0.0117647,0.039548,0.0,1.0,0.2429379,0.0833333,0.5,18200.0
206.0,0.4563107,0.0,0.1893204,0.1428571,0.9223301,0.0,0.7777778,0.0,0.0,0.1627907,0.0,1.0,0.2674419,0.25,0.5,14999.0
703.0,0.4637269,0.1308677,0.2091038,0.1909814,0.8691323,0.0,0.6933798,0.0,0.010453,0.0741935,0.1393728,0.9965157,0.1741935,0.0,0.375,27700.0
577.0,0.47487,0.0,0.1663778,0.1386139,0.8856153,0.0,0.7413793,0.0043103,0.012931,0.1278195,0.0,0.987069,0.3533835,0.05,1.0,18800.0
75.0,0.52,0.0,0.0666667,0.0555556,0.8933333,0.0,0.7407407,0.0,0.037037,0.0357143,0.0,1.0,0.1785714,0.0,0.0,28800.0
1009.0,0.4786918,0.0584737,0.1843409,0.1292776,0.9167493,0.0,0.8075949,0.0,0.0177215,0.0365854,0.0455696,0.9974684,0.2170732,0.0722892,0.0,25900.0
2366.0,0.4919696,0.0,0.1606086,0.0673877,0.9454776,0.0,0.8674833,0.0,0.0111359,0.0228509,0.0,0.9966592,0.0489663,0.0384615,0.3333333,83700.0
6709.0,0.4969444,0.0078998,0.1621702,0.0637037,0.9047548,0.0,0.7933852,0.0015564,0.0385214,0.02207,0.0077821,0.988716,0.1571537,0.0470085,0.0,154000.0
19971.0,0.471033,0.0040559,0.1497171,0.0911587,0.8239948,0.0072605,0.6731915,0.0015805,0.0650456,0.0584936,0.0035258,0.993921,0.2258471,0.0310747,0.5154639,204700.0
235.0,0.4893617,0.0340426,0.2,0.1666667,0.9191489,0.0,0.7954545,0.0,0.0113636,0.1619048,0.0340909,1.0,0.3047619,0.0714286,0.0,18500.0
1236.0,0.512945,0.0,0.1092233,0.0697674,0.9012945,0.0,0.7540603,0.0069606,0.025522,0.2317291,0.0,0.8306265,0.342246,0.1775701,0.8846154,24300.0
66643.0,0.4936452,0.0034512,0.1547799,0.0878945,0.6781357,0.0105337,0.5346079,0.0031432,0.1468892,0.1147701,0.0031756,0.9682437,0.3912395,0.0190434,0.2402597,416700.0
1738.0,0.4608746,0.3590334,0.1513234,0.1408751,0.8941312,0.0,0.7361963,0.0030675,0.0107362,0.079096,0.3113497,0.9984663,0.3629944,0.1196581,0.7333333,21800.0
10916.0,0.4938622,0.0388421,0.0909674,0.0774661,0.9376145,0.008428,0.8760929,0.0024118,0.033464,0.0206673,0.0355743,0.9707567,0.0655447,0.1827957,0.375,174700.0
156.0,0.4935897,0.0,0.1602564,0.0886076,0.9230769,0.0,0.7962963,0.0,0.0185185,0.3414634,0.0,1.0,0.195122,0.125,0.0,19100.0
2067.0,0.4707305,0.0048379,0.1562651,0.1179159,0.8688921,0.0082245,0.716285,0.0076336,0.0305344,0.0665083,0.0025445,0.9872774,0.3539192,0.0852459,0.5,37800.0
1923.0,0.4789392,0.0135205,0.175247,0.1477046,0.5153406,0.299532,0.5690516,0.0,0.1181364,0.1475177,0.0083195,0.9983361,0.3602837,0.0590164,0.6923077,29600.0
678.0,0.4985251,0.0,0.2271386,0.1411765,0.879056,0.0,0.7069597,0.0,0.007326,0.125,0.0,1.0,0.224359,0.1454545,0.5,18300.0
5506.0,0.4925536,0.0036324,0.0900835,0.0694345,0.9070105,0.0,0.782362,0.0067045,0.0350696,0.0396236,0.0046416,0.9814337,0.2179297,0.1115385,0.6666667,46500.0
7178.0,0.4653107,0.012399,0.1561716,0.1302762,0.8243243,0.0278629,0.6802013,0.0033557,0.0298658,0.1026799,0.0100671,0.995302,0.451069,0.0569476,0.4761905,43000.0
185.0,0.5243243,0.0,0.0810811,0.0681818,0.9027027,0.0,0.7192982,0.0,0.0350877,0.3214286,0.0,1.0,0.702381,0.3333333,0.0,42500.0
475.0,0.4589474,0.2631579,0.1978947,0.1945525,0.8715789,0.0,0.7055838,0.0050761,0.0101523,0.0751174,0.213198,0.9949239,0.2347418,0.1481481,0.0,20100.0
7.0,0.5714286,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,14999.0
53549.0,0.4628658,0.0643336,0.1501989,0.127664,0.817625,0.0310557,0.6673588,0.0039221,0.0315615,0.060761,0.0591547,0.9968623,0.3781746,0.0630703,0.476378,34000.0
396685.0,0.4554747,0.4749562,0.1663814,0.1460661,0.7569104,0.0271475,0.5514124,0.0039471,0.0564418,0.1538485,0.405321,0.9884497,0.5259826,0.0838163,0.596875,35600.0
834.0,0.4616307,0.001199,0.3045564,0.2048998,0.7757794,0.0551559,0.6260623,0.0,0.0226629,0.1654846,0.0,1.0,0.2553191,0.1029412,0.8461538,14999.0
887.0,0.4622322,0.0,0.2965051,0.2222222,0.7474634,0.0901917,0.6197605,0.005988,0.0389222,0.0591549,0.0,0.994012,0.2873239,0.0980392,1.0,23000.0
4490.0,0.5057906,0.0057906,0.0772829,0.0477693,0.8737194,0.0,0.7577519,0.0083979,0.0865633,0.0813056,0.0083979,0.9534884,0.3299703,0.1342926,0.3333333,160200.0
3670.0,0.4577657,0.0024523,0.1877384,0.1547739,0.7989101,0.026158,0.623816,0.0047361,0.0480379,0.0237781,0.0027064,0.988498,0.4299868,0.0634218,0.1428571,42400.0
8.0,0.625,0.0,0.0,0.0,0.75,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,14999.0
2282.0,0.479404,0.0039439,0.1713409,0.0993266,0.878177,0.0127082,0.7767654,0.0045558,0.0432802,0.1289683,0.001139,0.9943052,0.2986111,0.0909091,0.375,53100.0
663.0,0.4720965,0.0,0.2564103,0.18,0.826546,0.0,0.6313993,0.0,0.0136519,0.1928375,0.0,1.0,0.3002755,0.0862069,0.8888889,16100.0
818.0,0.4694377,0.002445,0.2444988,0.1797235,0.8117359,0.0929095,0.7525084,0.0,0.0133779,0.0993976,0.0033445,1.0,0.1686747,0.0357143,1.0,21400.0
1708.0,0.4637002,0.0005855,0.2833724,0.1954148,0.7675644,0.0275176,0.5879332,0.0,0.0269576,0.1157775,0.0,0.9974326,0.307605,0.0558376,0.6666667,22400.0
2799.0,0.4476599,0.0053591,0.2600929,0.194696,0.8074312,0.0421579,0.6638585,0.0016849,0.0168492,0.1796821,0.0067397,0.9974726,0.3524534,0.0769231,0.8142857,14999.0
38.0,0.5263158,0.0,0.0,0.1111111,0.8421053,0.0,0.6,0.0,0.0,0.625,0.0,1.0,0.75,0.0,0.0,14999.0
201.0,0.4228856,0.0,0.3333333,0.1724138,0.8507463,0.0,0.6703297,0.0,0.0,0.0421053,0.0,1.0,0.1894737,0.0,0.0,19500.0
63.0,0.4761905,0.0,0.1428571,0.0909091,0.8888889,0.0,0.7307692,0.0,0.0,0.3157895,0.0,0.9615385,0.3684211,0.0,1.0,14999.0
1807.0,0.4836746,0.1837299,0.1483121,0.1232583,0.9125623,0.0,0.7705167,0.0,0.0106383,0.0784314,0.1702128,0.9969605,0.2759104,0.0708661,0.9,19200.0
8002.0,0.4987503,0.0113722,0.0703574,0.0493642,0.9446388,0.0,0.8781592,0.0003772,0.0328178,0.0426147,0.0082988,0.9762354,0.0527266,0.1954887,0.6,153200.0
556.0,0.4622302,0.0,0.1546763,0.1270903,0.9010791,0.0,0.7582938,0.0,0.014218,0.0905172,0.0,1.0,0.1724138,0.195122,0.3333333,38000.0
4311.0,0.4987242,0.0037114,0.1285085,0.095789,0.8633728,0.0211088,0.7361963,0.0006135,0.0380368,0.0297619,0.0018405,0.997546,0.3,0.0340314,0.1818182,52400.0
88.0,0.5454545,0.0,0.0909091,0.125,0.8295455,0.0,0.6315789,0.0,0.0263158,0.0952381,0.0,1.0,0.2380952,0.0,0.0,14999.0
19512.0,0.5023575,0.0288028,0.0505843,0.0412976,0.7909492,0.0175277,0.617771,0.0025533,0.0797906,0.0605661,0.0283416,0.974467,0.3957784,0.0273598,0.2272727,119200.0
362.0,0.5276243,0.0055249,0.1740331,0.0584795,0.8480663,0.0,0.7179487,0.0192308,0.0576923,0.5958549,0.0,1.0,0.515544,0.0666667,1.0,33500.0
1310.0,0.4778626,0.0,0.2091603,0.1564327,0.8694656,0.010687,0.7218935,0.0039448,0.0216963,0.0593692,0.0,1.0,0.1428571,0.1296296,1.0,22900.0
5069.0,0.4778063,0.0021701,0.3268889,0.1386475,0.8603275,0.0,0.7428701,0.0013581,0.0461747,0.1935013,0.0031689,0.9859665,0.090544,0.1087719,0.1978022,354200.0
322.0,0.5031056,0.0,0.1521739,0.11875,0.8136646,0.0,0.6240602,0.0075188,0.0601504,0.4035874,0.0,0.962406,0.4035874,0.0540541,1.0,40300.0
239.0,0.4895397,0.6987448,0.1548117,0.1147541,0.9456067,0.0,0.8142857,0.0,0.0,0.1954023,0.6,1.0,0.2183908,0.2352941,0.0,14999.0
1694.0,0.4817001,0.0011806,0.1753247,0.11959,0.8896104,0.0,0.7568389,0.0030395,0.0364742,0.0518732,0.0015198,1.0,0.1786744,0.0838323,0.6666667,32400.0
4983.0,0.4722055,0.0008027,0.1230183,0.1015209,0.9349789,0.0066225,0.8242344,0.0039947,0.0099867,0.1164706,0.0006658,0.0505992,0.4182353,0.2704626,0.6666667,14999.0
29.0,0.4482759,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.6666667,0.3888889,0.5,0.0,325000.0
844.0,0.4703791,0.0023697,0.2796209,0.196868,0.7831754,0.0,0.5814536,0.0025063,0.0325815,0.0362319,0.0025063,1.0,0.3937198,0.0204082,0.3333333,24100.0
432.0,0.4699074,0.2337963,0.1388889,0.1353712,0.8541667,0.0,0.6609195,0.0057471,0.0172414,0.1030928,0.2011494,0.9885057,0.4226804,0.0571429,1.0,25200.0
2775.0,0.4854054,0.0079279,0.1181982,0.0784314,0.8645045,0.0,0.7302632,0.0009398,0.0704887,0.0193548,0.0028195,0.9915414,0.040553,0.1014493,0.1428571,73200.0
215.0,0.4744186,0.1162791,0.227907,0.2477876,0.8325581,0.0,0.6304348,0.0,0.0217391,0.1785714,0.076087,1.0,0.2589286,0.1904762,1.0,17400.0
11669.0,0.4542806,0.0191962,0.1664239,0.1016018,0.7958694,0.087154,0.7046403,0.0017186,0.0331451,0.0295449,0.0159588,0.9825681,0.1846557,0.0264624,0.2368421,177600.0
418.0,0.4808612,0.0,0.1818182,0.0921659,0.9114833,0.0,0.7861635,0.0062893,0.0188679,0.0421687,0.0,1.0,0.1325301,0.1333333,0.0,36300.0
8475.0,0.500413,0.000708,0.080708,0.0547945,0.9484366,0.0035398,0.8404075,0.0008489,0.0110357,0.0268484,0.0,0.9851443,0.2416357,0.1848907,0.5454545,49100.0
20183.0,0.4879849,0.0784819,0.1002329,0.0898007,0.8963484,0.0077788,0.7589653,0.0042622,0.0285126,0.0830189,0.0808348,0.6509406,0.4357143,0.1769534,0.5842697,38400.0
124.0,0.4193548,0.1693548,0.2258065,0.3055556,0.8225806,0.0,0.625,0.0,0.0178571,0.0175439,0.1785714,1.0,0.3508772,0.05,0.0,31300.0
13231.0,0.44169,0.0022674,0.7191444,0.224313,0.794271,0.0104301,0.6727126,0.0004031,0.0186753,0.2591818,0.0024184,0.9822652,0.4388375,0.0119522,0.4710425,65400.0
904.0,0.4955752,0.0,0.2466814,0.122807,0.9358407,0.0,0.841954,0.0,0.0086207,0.0197183,0.0,0.9942529,0.0225352,0.0833333,0.0,143000.0
704.0,0.4488636,0.4048295,0.1576705,0.1340206,0.9119318,0.0,0.7601626,0.0,0.0121951,0.0955882,0.2764228,0.9918699,0.3051471,0.25,1.0,16100.0
1475.0,0.4854237,0.0027119,0.2467797,0.1660079,0.8013559,0.0101695,0.6388467,0.0030349,0.0485584,0.74348,0.0,0.9893778,0.2674192,0.05,0.9264706,178000.0
152.0,0.5263158,0.0,0.1710526,0.1388889,0.8486842,0.0,0.7,0.0166667,0.0166667,0.0769231,0.0,1.0,0.2461538,0.2,1.0,14999.0
5339.0,0.4813636,0.0001873,0.1629519,0.1292886,0.8902416,0.0007492,0.7456055,0.0019531,0.0214844,0.0366886,0.0,0.9980469,0.233302,0.0659341,0.8333333,50700.0
14736.0,0.522937,0.0042752,0.0779723,0.0634424,0.8456162,0.009772,0.6894261,0.0071969,0.0581288,0.0684201,0.0044289,0.8754383,0.4130995,0.1062937,0.1290323,69000.0
277.0,0.4765343,0.0,0.0758123,0.0896552,0.8953069,0.0,0.7706422,0.0,0.0275229,0.0438596,0.0,0.9633028,0.2105263,0.0,0.0,40200.0
7141.0,0.4853662,0.0046212,0.057835,0.0263946,0.9369836,0.0,0.8548387,0.0033956,0.0377759,0.0240265,0.0046689,0.9855688,0.1014913,0.1011765,0.1578947,84400.0
2319.0,0.5187581,0.0232859,0.1254851,0.0985663,0.8939198,0.0,0.7705803,0.0134953,0.0499325,0.094132,0.0175439,0.7503374,0.4229829,0.2752809,0.4285714,72900.0
2195.0,0.4601367,0.0022779,0.1567198,0.1350211,0.8291572,0.0063781,0.649162,0.0044693,0.0435754,0.3375278,0.0022346,0.9932961,0.3989637,0.0618893,0.55,63100.0
2463.0,0.4884287,0.2659359,0.1465692,0.1579365,0.8270402,0.0584653,0.7092511,0.003304,0.0121145,0.092,0.2246696,0.9988987,0.293,0.1204819,0.7,29300.0
1007.0,0.509434,0.0287984,0.1519364,0.1234818,0.7328699,0.1380338,0.6685879,0.0028818,0.037464,0.0844327,0.0028818,0.9971182,0.2770449,0.0769231,0.8571429,30600.0
13038.0,0.4581991,0.0140359,0.1429667,0.0979615,0.7117656,0.0117349,0.5424013,0.0025189,0.1172124,0.0299723,0.0089001,0.9778338,0.345496,0.0323359,0.3207547,326200.0
1306.0,0.4640123,0.0099541,0.3399694,0.2471429,0.7526799,0.0658499,0.5993031,0.0,0.0121951,0.1846591,0.0052265,0.9982578,0.2997159,0.0915493,0.9047619,14999.0
5592.0,0.472103,0.0005365,0.1702432,0.1307588,0.8426323,0.0228898,0.6990014,0.0071327,0.0389919,0.0735683,0.0,0.9448407,0.3757709,0.1307278,0.5348837,31000.0
568.0,0.4647887,0.0,0.193662,0.1480263,0.8732394,0.0,0.7125,0.0,0.0125,0.0513834,0.0,1.0,0.2252964,0.0,1.0,31600.0
876.0,0.5022831,0.0342466,0.1004566,0.0619266,0.9189498,0.0,0.8145695,0.0033113,0.0264901,0.0707692,0.0430464,0.9834437,0.3230769,0.0612245,1.0,32400.0
3581.0,0.4666294,0.006702,0.1586149,0.1387435,0.8464116,0.0564088,0.7429519,0.0058043,0.0165837,0.1323741,0.0,0.8731343,0.3784173,0.1443038,0.75,23600.0
6959.0,0.451358,0.4167265,0.1747377,0.1574123,0.8542894,0.0293146,0.7093849,0.0031546,0.0201104,0.1282228,0.3592271,0.976735,0.3647301,0.1756312,0.5081967,28300.0
7025.0,0.4585053,0.0542349,0.1493238,0.1154048,0.5410676,0.1911744,0.4958079,0.0026677,0.1028963,0.0668563,0.0552591,0.9786585,0.4416785,0.0608543,0.4545455,61600.0
363.0,0.5013774,0.0,0.2011019,0.121547,0.8898072,0.0,0.75,0.0,0.0357143,0.1715976,0.0,1.0,0.3786982,0.08,1.0,23000.0
932.0,0.4806867,0.0021459,0.0751073,0.0681818,0.9087983,0.0,0.7705479,0.010274,0.0410959,0.0846395,0.0,0.9863014,0.3448276,0.1964286,0.6666667,28400.0
2906.0,0.4690296,0.1376462,0.1820372,0.1659106,0.8657949,0.0230557,0.7342781,0.0026572,0.0159433,0.0730706,0.1204606,1.0,0.3136289,0.0765027,0.6,31900.0
1922.0,0.4698231,0.0,0.2174818,0.1844946,0.8012487,0.0,0.5882353,0.0023068,0.0230681,0.1483301,0.0,0.9965398,0.3565815,0.0649819,0.48,20800.0
251.0,0.498008,0.0,0.1792829,0.1825397,0.8924303,0.0,0.7524752,0.0,0.019802,0.0471698,0.0,0.990099,0.1603774,0.0434783,0.6666667,24400.0
267.0,0.494382,0.0037453,0.1273408,0.0888889,0.9213483,0.0,0.7931034,0.0229885,0.0229885,0.1122449,0.0,1.0,0.3571429,0.1578947,1.0,14999.0
3394.0,0.5011786,0.0229817,0.0671774,0.0443001,0.9619918,0.0,0.9092481,0.0008643,0.0172861,0.039834,0.0181504,0.9809853,0.0074689,0.106383,0.1923077,111100.0
5281.0,0.4610869,0.002651,0.1213785,0.1124385,0.8808938,0.0405226,0.7998909,0.0027263,0.0223555,0.0462819,0.0027263,0.9956379,0.1372855,0.0550239,0.1764706,103600.0
1278.0,0.4976526,0.0,0.1541471,0.1105919,0.9068858,0.0,0.7555066,0.0,0.0154185,0.004386,0.0,0.9955947,0.1842105,0.1340206,0.0,44900.0
552.0,0.4710145,0.0054348,0.1394928,0.1164384,0.9184783,0.0,0.7990196,0.004902,0.0098039,0.0684932,0.004902,0.995098,0.1826484,0.16,0.5,30300.0
2069.0,0.5070082,0.0033833,0.1416143,0.1098039,0.8342194,0.0198163,0.6658196,0.0063532,0.0368488,0.117713,0.0050826,0.86277,0.5313901,0.1141304,0.6,46600.0
1252.0,0.4464856,0.0023962,0.1765176,0.1471861,0.8202875,0.0,0.6333333,0.0074074,0.037037,0.0625,0.0037037,0.9944444,0.4166667,0.0537634,0.5,36600.0
506.0,0.4881423,0.0,0.1857708,0.1312741,0.8972332,0.0,0.7412935,0.0,0.0,0.0336538,0.0,1.0,0.2451923,0.0444444,0.0,31600.0
1199.0,0.4753962,0.000834,0.1000834,0.0620032,0.9316097,0.0,0.8439024,0.0073171,0.0268293,0.0352941,0.002439,1.0,0.1717647,0.1370968,0.6,53500.0
346.0,0.4768786,0.017341,0.1560694,0.0662983,0.8930636,0.0,0.7664234,0.0,0.0364964,0.1045752,0.0072993,1.0,0.3464052,0.0357143,0.7142857,26400.0
6854.0,0.4584184,0.0892909,0.1778523,0.1457435,0.81281,0.0177998,0.64,0.0031304,0.0354783,0.0773427,0.0786087,0.9972174,0.3879974,0.0547264,0.7027027,25100.0
2170.0,0.4958525,0.0009217,0.164977,0.0722121,0.8741935,0.0,0.7534722,0.0069444,0.0543981,0.5178571,0.0,0.9652778,0.2700893,0.1132075,0.6315789,98500.0
