age,balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,y
54,284,13,127,4,-1,0,housemaid,married,primary,no,no,no,telephone,aug,unknown,no
33,-616,27,320,1,-1,0,technician,married,secondary,no,yes,yes,unknown,may,unknown,no
53,13901,21,59,1,-1,0,management,married,primary,no,yes,no,cellular,nov,unknown,no
49,3392,13,272,2,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,no
39,931,4,64,1,-1,0,technician,married,unknown,no,yes,no,cellular,feb,unknown,no
30,26,20,55,2,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,no
31,1410,21,42,1,-1,0,technician,married,tertiary,no,yes,no,unknown,may,unknown,no
48,62,8,561,1,-1,0,services,divorced,secondary,no,yes,no,cellular,may,unknown,no
41,218,16,247,1,-1,0,management,married,secondary,no,yes,no,unknown,may,unknown,no
33,1904,17,1584,2,-1,0,self-employed,divorced,secondary,no,yes,no,cellular,jul,unknown,yes
31,321,3,25,16,-1,0,technician,single,tertiary,no,yes,no,unknown,jun,unknown,no
29,-44,13,166,4,-1,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,no
67,361,13,411,2,-1,0,management,divorced,tertiary,no,no,no,cellular,oct,unknown,yes
30,2544,8,108,2,-1,0,technician,single,secondary,no,no,no,cellular,apr,unknown,yes
37,1142,17,309,2,-1,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,no
59,0,5,812,1,-1,0,retired,married,secondary,no,no,no,unknown,jun,unknown,yes
47,1144,29,324,1,-1,0,management,married,secondary,no,no,yes,cellular,jan,unknown,no
31,355,9,239,1,-1,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,no
49,923,20,471,2,-1,0,blue-collar,married,primary,no,no,no,unknown,jun,unknown,no
32,1139,29,57,1,191,1,blue-collar,single,secondary,no,yes,no,cellular,jan,failure,no
29,608,9,184,2,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
51,79,13,89,2,-1,0,admin.,married,secondary,no,no,no,cellular,aug,unknown,no
39,470,20,44,2,-1,0,admin.,single,secondary,no,yes,no,unknown,jun,unknown,no
32,133,15,171,1,-1,0,services,single,secondary,no,no,no,cellular,apr,unknown,yes
37,345,29,344,1,188,2,blue-collar,married,primary,no,yes,no,cellular,jan,failure,no
35,4319,16,266,1,-1,0,blue-collar,married,primary,no,no,no,cellular,apr,unknown,no
33,0,13,585,1,-1,0,management,single,tertiary,no,yes,no,cellular,may,unknown,yes
44,1511,16,96,2,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
20,755,29,284,1,-1,0,student,single,unknown,no,no,no,cellular,dec,unknown,yes
28,75,5,233,2,-1,0,technician,single,tertiary,no,yes,yes,cellular,may,unknown,no
56,4118,27,165,1,-1,0,admin.,single,secondary,no,no,no,telephone,may,unknown,yes
33,210,20,201,1,-1,0,services,married,secondary,no,yes,yes,unknown,may,unknown,no
37,50,8,352,3,-1,0,services,married,secondary,no,yes,no,unknown,may,unknown,no
28,1232,4,201,2,-1,0,blue-collar,single,secondary,no,yes,no,unknown,jun,unknown,no
51,1146,19,458,4,-1,0,management,single,tertiary,no,yes,yes,unknown,may,unknown,no
51,0,14,120,3,-1,0,blue-collar,married,primary,no,yes,no,telephone,jul,unknown,no
25,292,18,1027,2,-1,0,blue-collar,single,primary,no,yes,yes,cellular,may,unknown,yes
60,1211,18,268,2,-1,0,housemaid,married,secondary,no,no,no,telephone,aug,unknown,no
51,19,8,160,4,-1,0,technician,married,secondary,no,no,yes,cellular,aug,unknown,no
37,-796,26,299,1,-1,0,technician,married,secondary,no,yes,yes,unknown,may,unknown,no
30,1,22,80,2,-1,0,blue-collar,married,primary,no,yes,yes,telephone,jul,unknown,no
36,0,30,54,12,-1,0,services,married,secondary,no,yes,no,cellular,jul,unknown,no
31,503,20,178,1,-1,0,technician,married,secondary,no,no,no,cellular,nov,unknown,no
35,2461,15,205,2,81,4,management,married,tertiary,no,no,no,cellular,jun,other,no
51,346,12,134,2,192,3,management,married,tertiary,no,no,no,cellular,nov,failure,yes
39,1135,27,35,1,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
55,1126,28,388,2,-1,0,retired,married,secondary,no,yes,no,telephone,jul,unknown,no
32,255,25,63,5,-1,0,technician,married,secondary,no,no,yes,cellular,aug,unknown,no
56,2925,29,133,6,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,no
29,1599,28,95,1,112,2,technician,married,secondary,no,yes,no,cellular,oct,failure,no
46,-59,2,117,2,-1,0,technician,married,secondary,no,yes,yes,unknown,jun,unknown,no
37,1967,27,774,1,-1,0,management,married,tertiary,no,yes,no,cellular,may,unknown,no
59,306,18,121,1,-1,0,retired,married,secondary,no,no,yes,cellular,nov,unknown,no
43,242,23,174,1,-1,0,admin.,divorced,secondary,no,yes,no,unknown,may,unknown,no
37,15801,14,456,9,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
34,5731,21,101,3,-1,0,technician,single,secondary,no,yes,no,cellular,jul,unknown,no
53,87,27,183,9,-1,0,technician,married,secondary,no,yes,no,unknown,may,unknown,no
39,-288,11,227,1,-1,0,services,divorced,secondary,no,yes,no,cellular,may,unknown,no
44,2999,14,717,1,-1,0,admin.,divorced,secondary,no,yes,no,cellular,may,unknown,yes
24,76,19,345,1,-1,0,blue-collar,single,unknown,no,yes,no,unknown,may,unknown,no
41,81,11,193,1,-1,0,housemaid,married,secondary,no,yes,no,cellular,may,unknown,no
56,346,30,46,3,-1,0,admin.,married,secondary,no,yes,yes,unknown,may,unknown,no
42,3253,20,18,7,-1,0,housemaid,divorced,secondary,no,no,no,unknown,jun,unknown,no
24,228,20,99,1,79,1,student,single,secondary,no,no,no,cellular,aug,failure,no
44,860,6,96,2,295,5,entrepreneur,married,secondary,no,yes,yes,cellular,may,failure,no
34,4,2,105,2,263,1,technician,married,secondary,no,yes,no,cellular,feb,failure,no
37,792,16,1187,4,-1,0,management,single,secondary,no,yes,no,unknown,may,unknown,yes
59,0,28,248,6,-1,0,management,divorced,secondary,no,yes,no,unknown,may,unknown,no
36,535,20,150,2,-1,0,management,married,tertiary,no,no,no,cellular,apr,unknown,yes
33,483,14,738,2,-1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,no
34,6463,21,40,1,-1,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,no
57,137,4,91,4,-1,0,management,single,secondary,no,yes,no,unknown,jun,unknown,no
32,2251,18,131,1,124,1,services,single,secondary,no,yes,yes,cellular,nov,failure,no
29,102,11,111,1,210,4,services,single,secondary,no,no,no,cellular,jan,failure,no
43,354,14,169,10,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,no
36,387,23,232,1,-1,0,services,married,secondary,no,yes,no,unknown,may,unknown,no
52,1400,30,103,4,-1,0,blue-collar,single,primary,no,no,no,cellular,jul,unknown,no
32,0,2,68,21,-1,0,technician,married,secondary,no,no,no,unknown,jun,unknown,no
61,1853,10,520,1,181,2,retired,married,secondary,no,no,no,telephone,aug,success,yes
26,25,9,94,1,-1,0,services,married,secondary,no,no,no,cellular,jul,unknown,no
35,137,5,142,4,-1,0,self-employed,married,tertiary,no,no,no,cellular,feb,unknown,no
30,676,22,214,1,-1,0,entrepreneur,single,tertiary,no,no,yes,cellular,jul,unknown,no
61,0,16,136,2,-1,0,management,married,tertiary,no,no,no,cellular,oct,unknown,yes
36,-2,11,242,2,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,no
53,931,27,159,2,-1,0,services,married,primary,no,no,no,unknown,jun,unknown,no
31,181,30,325,1,-1,0,services,single,secondary,no,no,no,cellular,apr,unknown,yes
33,-886,25,103,6,-1,0,entrepreneur,married,tertiary,no,yes,yes,cellular,aug,unknown,no
57,1276,14,103,4,-1,0,technician,married,primary,no,yes,no,cellular,jul,unknown,no
32,138,29,57,4,-1,0,admin.,single,tertiary,no,no,yes,cellular,jul,unknown,no
35,2008,4,178,6,-1,0,entrepreneur,married,secondary,no,no,no,unknown,jun,unknown,no
30,-98,21,166,7,-1,0,entrepreneur,married,primary,no,yes,no,unknown,may,unknown,no
40,3652,14,1028,2,-1,0,technician,single,unknown,no,yes,no,unknown,may,unknown,yes
46,917,9,389,5,-1,0,self-employed,married,tertiary,no,no,no,cellular,jul,unknown,no
37,35,18,34,3,-1,0,management,single,tertiary,no,yes,no,cellular,jul,unknown,no
51,550,11,451,1,-1,0,technician,divorced,secondary,no,yes,no,cellular,jul,unknown,no
34,718,29,169,1,-1,0,admin.,single,secondary,no,yes,no,cellular,jan,unknown,no
55,1119,29,283,1,-1,0,entrepreneur,divorced,tertiary,no,no,no,unknown,may,unknown,no
47,-185,18,84,2,-1,0,admin.,married,secondary,no,yes,no,cellular,jul,unknown,no
33,-148,19,340,2,-1,0,management,married,tertiary,yes,yes,yes,cellular,nov,unknown,no
32,1148,20,121,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,apr,unknown,no
51,1490,2,177,1,199,2,technician,married,secondary,no,yes,no,cellular,feb,failure,no
27,41,25,803,1,-1,0,technician,single,secondary,no,yes,yes,cellular,jul,unknown,no
40,4341,20,290,1,-1,0,technician,married,secondary,no,no,no,cellular,nov,unknown,no
30,2592,19,50,1,-1,0,management,single,tertiary,no,no,no,cellular,nov,unknown,no
31,1545,13,207,1,-1,0,blue-collar,married,secondary,no,yes,yes,cellular,may,unknown,no
51,33,16,721,3,-1,0,blue-collar,married,secondary,no,no,yes,unknown,jun,unknown,yes
35,440,2,101,1,-1,0,services,divorced,secondary,no,yes,no,unknown,jun,unknown,no
45,75,2,222,2,-1,0,services,married,secondary,no,yes,yes,unknown,jun,unknown,no
32,-283,18,24,2,349,2,blue-collar,married,primary,no,yes,no,cellular,may,other,no
33,390,3,161,1,256,1,technician,single,tertiary,no,yes,no,cellular,feb,failure,no
31,863,25,166,3,111,6,technician,single,secondary,no,yes,no,cellular,may,failure,no
39,1108,21,204,1,-1,0,admin.,married,tertiary,no,no,no,cellular,apr,unknown,yes
48,46,4,118,1,1,3,housemaid,single,primary,no,no,no,cellular,aug,success,yes
31,917,17,367,3,-1,0,self-employed,single,tertiary,no,no,yes,cellular,nov,unknown,no
40,533,5,675,4,-1,0,blue-collar,married,primary,no,yes,no,cellular,feb,unknown,no
35,0,8,519,1,-1,0,blue-collar,married,secondary,no,yes,yes,cellular,apr,unknown,no
34,4367,13,121,2,-1,0,technician,single,secondary,no,no,no,cellular,aug,unknown,no
38,0,12,119,2,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,no
24,-94,15,217,1,-1,0,admin.,married,secondary,no,yes,no,cellular,may,unknown,no
35,2088,12,94,1,51,3,management,married,tertiary,no,yes,no,cellular,aug,failure,no
76,3049,24,170,3,-1,0,retired,divorced,primary,no,no,no,cellular,mar,unknown,yes
57,320,7,76,2,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,no
42,382,13,294,1,-1,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,no
29,4050,28,166,1,-1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,no
34,464,18,173,1,299,2,blue-collar,single,primary,no,yes,no,cellular,may,other,no
55,5709,12,442,1,-1,0,management,married,tertiary,no,yes,no,cellular,may,unknown,no
39,1802,25,129,2,97,2,management,married,tertiary,no,no,no,cellular,jan,failure,no
53,1319,16,427,1,150,1,management,married,tertiary,no,yes,no,cellular,apr,failure,no
31,256,16,873,2,-1,0,unemployed,divorced,tertiary,no,yes,no,cellular,jul,unknown,yes
48,257,5,333,2,-1,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,no
37,-325,6,112,2,-1,0,blue-collar,married,primary,no,yes,yes,unknown,may,unknown,no
57,443,17,167,1,-1,0,services,married,primary,no,no,no,telephone,jul,unknown,no
35,580,2,180,2,171,1,technician,married,secondary,no,yes,no,cellular,nov,failure,no
47,1001,7,201,4,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
59,7049,11,647,2,-1,0,management,married,tertiary,no,no,no,unknown,jun,unknown,no
33,30,22,1077,1,-1,0,management,single,tertiary,no,yes,no,cellular,jul,unknown,yes
36,153,8,263,1,171,2,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
51,0,16,432,1,150,1,entrepreneur,married,secondary,no,yes,yes,cellular,apr,failure,no
28,568,4,11,6,252,4,admin.,married,secondary,no,yes,no,cellular,feb,other,no
30,624,15,212,2,368,1,admin.,married,primary,no,yes,no,cellular,may,failure,no
42,5717,29,70,2,-1,0,unemployed,single,primary,no,no,no,cellular,jan,unknown,no
64,588,18,366,1,91,2,retired,married,secondary,no,no,no,cellular,jan,failure,yes
31,6145,31,70,13,-1,0,services,single,unknown,no,yes,no,cellular,jul,unknown,no
39,4441,21,86,2,-1,0,technician,married,secondary,no,yes,no,unknown,may,unknown,no
62,5008,4,139,2,-1,0,management,married,tertiary,no,no,no,telephone,jun,unknown,no
54,470,25,104,6,-1,0,housemaid,married,primary,no,no,no,cellular,aug,unknown,no
58,4265,29,96,2,-1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,no
31,105,16,72,1,-1,0,technician,divorced,secondary,no,yes,no,cellular,jul,unknown,no
29,270,14,110,7,252,4,self-employed,single,tertiary,no,yes,no,cellular,jan,failure,no
38,769,3,235,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,no
51,615,17,97,1,-1,0,management,married,tertiary,no,yes,no,cellular,apr,unknown,no
27,-403,21,54,3,-1,0,management,single,secondary,no,yes,no,cellular,jul,unknown,no
29,782,16,131,1,-1,0,technician,married,secondary,no,yes,no,unknown,may,unknown,no
26,632,12,312,3,181,1,unemployed,single,secondary,no,no,no,cellular,aug,success,yes
41,487,30,157,1,-1,0,unemployed,divorced,primary,no,no,no,cellular,apr,unknown,no
29,-803,6,827,1,329,9,technician,single,tertiary,no,yes,yes,cellular,may,failure,no
29,368,15,345,1,310,7,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
30,-142,18,144,1,-1,0,self-employed,single,unknown,no,yes,no,cellular,may,unknown,no
46,289,21,76,3,-1,0,admin.,divorced,secondary,no,no,yes,cellular,jul,unknown,no
45,11,13,489,5,-1,0,unemployed,divorced,primary,yes,no,no,cellular,aug,unknown,yes
54,5475,21,1032,1,91,4,management,divorced,tertiary,no,no,no,cellular,oct,success,yes
57,162,6,155,2,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
39,172,10,248,1,131,1,blue-collar,single,tertiary,no,yes,no,cellular,aug,success,no
71,3561,15,577,7,-1,0,retired,married,tertiary,no,no,no,telephone,mar,unknown,yes
32,642,5,52,1,253,2,admin.,single,secondary,no,yes,no,cellular,feb,failure,no
30,74,12,96,5,-1,0,management,single,tertiary,no,no,no,cellular,aug,unknown,no
27,0,9,240,2,-1,0,blue-collar,single,primary,no,no,yes,cellular,jul,unknown,no
26,1231,3,385,2,96,5,technician,single,secondary,no,yes,no,cellular,jun,success,yes
39,299,8,40,2,-1,0,management,divorced,tertiary,no,yes,no,cellular,may,unknown,no
45,377,28,26,23,-1,0,blue-collar,married,primary,no,no,no,cellular,aug,unknown,no
42,3641,14,869,1,-1,0,self-employed,married,primary,no,yes,no,unknown,may,unknown,no
45,309,25,72,4,-1,0,admin.,married,secondary,no,no,no,cellular,aug,unknown,no
37,529,16,234,1,149,2,admin.,married,secondary,no,yes,no,cellular,sep,other,no
50,-701,24,148,1,-1,0,technician,divorced,secondary,no,yes,yes,cellular,jul,unknown,no
47,1449,4,322,1,-1,0,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,no
31,199,30,110,1,-1,0,blue-collar,single,secondary,no,no,no,telephone,apr,unknown,no
40,416,24,55,2,-1,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,no
35,56,13,93,6,-1,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,no
33,0,21,521,3,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,yes
33,603,29,265,1,-1,0,management,married,tertiary,no,yes,no,cellular,jan,unknown,no
24,11,13,109,2,-1,0,blue-collar,single,unknown,no,yes,no,unknown,may,unknown,no
36,3508,7,183,1,266,3,blue-collar,single,secondary,no,yes,no,cellular,apr,failure,no
46,3308,27,171,1,91,2,technician,married,unknown,no,no,no,cellular,oct,success,yes
35,122,27,277,1,-1,0,technician,married,tertiary,no,no,no,cellular,mar,unknown,no
54,195,4,47,1,265,6,management,married,tertiary,no,no,yes,cellular,feb,other,no
31,4198,25,234,1,-1,0,admin.,single,secondary,no,no,no,cellular,nov,unknown,yes
31,2070,29,319,2,-1,0,services,single,secondary,no,no,no,cellular,aug,unknown,no
72,4269,16,122,3,-1,0,retired,married,secondary,no,no,no,telephone,apr,unknown,no
65,2173,14,72,1,-1,0,retired,married,primary,no,no,no,cellular,apr,unknown,no
48,72,6,114,5,-1,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,no
30,4,15,692,1,-1,0,blue-collar,single,secondary,no,no,no,cellular,apr,unknown,no
24,782,4,12,7,91,1,student,single,unknown,no,no,no,cellular,may,other,no
41,0,30,232,3,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
34,934,18,909,3,-1,0,admin.,single,secondary,no,no,no,cellular,jul,unknown,no
35,2308,9,540,1,-1,0,management,married,tertiary,no,no,yes,unknown,jun,unknown,no
46,137,20,252,3,-1,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,no
38,1649,6,218,2,432,3,entrepreneur,married,tertiary,no,no,yes,cellular,sep,success,no
36,760,20,9,13,-1,0,services,single,secondary,no,no,no,unknown,jun,unknown,no
31,482,18,183,1,-1,0,admin.,single,secondary,no,yes,no,cellular,nov,unknown,no
30,447,19,426,2,189,6,blue-collar,single,secondary,yes,no,no,cellular,nov,failure,no
44,-20,28,167,3,-1,0,entrepreneur,married,secondary,no,no,no,unknown,may,unknown,no
26,696,24,22,1,-1,0,student,single,secondary,no,no,no,unknown,jun,unknown,no
53,139,19,28,17,-1,0,services,married,secondary,no,yes,no,cellular,aug,unknown,no
42,365,19,49,2,-1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,no
54,2883,18,1126,5,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,no
36,202,1,206,1,192,1,technician,married,tertiary,no,no,no,cellular,jun,failure,no
39,-349,5,611,2,-1,0,admin.,divorced,secondary,no,yes,no,unknown,may,unknown,no
48,427,17,62,1,-1,0,management,married,primary,no,no,no,cellular,nov,unknown,no
45,1028,9,113,1,-1,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,no
44,0,15,226,6,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
50,761,19,169,1,-1,0,services,divorced,secondary,no,yes,no,unknown,may,unknown,no
46,289,7,51,3,-1,0,technician,married,secondary,yes,no,no,unknown,may,unknown,no
43,2576,17,143,2,-1,0,admin.,married,secondary,no,yes,no,cellular,nov,unknown,no
58,0,19,153,2,-1,0,retired,married,secondary,no,no,no,cellular,aug,unknown,no
33,682,5,251,1,-1,0,unemployed,single,secondary,no,no,no,cellular,feb,unknown,no
27,731,28,335,2,-1,0,management,single,tertiary,no,yes,no,unknown,may,unknown,no
28,0,16,129,2,-1,0,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,no
30,2493,28,293,2,-1,0,blue-collar,married,secondary,no,no,no,cellular,jan,unknown,yes
52,2076,29,112,1,-1,0,management,single,tertiary,no,yes,no,unknown,may,unknown,no
58,1905,27,202,5,-1,0,services,married,secondary,no,no,no,cellular,aug,unknown,no
62,3340,4,259,1,35,1,retired,married,secondary,no,no,no,cellular,aug,failure,no
37,0,8,257,2,97,1,unknown,single,tertiary,no,no,no,cellular,jun,success,yes
33,767,9,296,3,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
36,886,14,362,6,-1,0,admin.,single,secondary,no,yes,yes,cellular,may,unknown,no
25,4578,2,100,1,-1,0,management,single,tertiary,no,no,no,cellular,jun,unknown,no
60,2281,5,230,2,-1,0,management,married,tertiary,no,no,no,cellular,feb,unknown,yes
44,304,12,129,2,-1,0,unemployed,married,secondary,no,yes,no,unknown,may,unknown,no
47,123,4,653,2,-1,0,unemployed,married,secondary,no,no,no,cellular,aug,unknown,no
50,15035,12,158,1,-1,0,management,married,primary,no,yes,no,cellular,may,unknown,no
34,1433,8,170,3,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,no
28,7,9,125,3,-1,0,blue-collar,single,secondary,no,yes,yes,unknown,may,unknown,no
35,0,30,251,3,-1,0,services,married,secondary,no,yes,no,cellular,jul,unknown,no
32,-1139,7,201,1,-1,0,services,single,secondary,no,yes,no,cellular,jul,unknown,no
40,280,8,435,2,340,3,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
41,8238,30,124,4,-1,0,admin.,married,secondary,no,yes,yes,unknown,may,unknown,no
33,0,6,139,8,-1,0,self-employed,married,primary,no,no,no,cellular,aug,unknown,no
34,1,5,106,1,362,3,management,divorced,tertiary,no,yes,no,cellular,may,other,no
